P_NAME,P_DETECTION,P_MASS,P_MASS_ORIGIN,P_RADIUS,P_PERIOD,P_SEMI_MAJOR_AXIS,P_ECCENTRICITY,S_NAME,S_TYPE,S_MAG,S_TEMPERATURE,S_MASS,S_RADIUS,S_METALLICITY,S_AGE,S_LOG_LUM,S_LOG_G,P_ESCAPE,P_POTENTIAL,P_GRAVITY,P_DENSITY,P_HILL_SPHERE,P_PERIASTRON,P_APASTRON,P_DISTANCE_EFF,P_FLUX,P_TEMP_EQUIL,P_TEMP_SURF,P_TYPE,S_TYPE_TEMP,S_RA_TXT,S_DEC_TXT,S_LUMINOSITY,S_SNOW_LINE,S_ABIO_ZONE,S_TIDAL_LOCK,P_HABZONE_OPT,P_HABZONE_CON,P_TYPE_TEMP,P_HABITABLE,S_CONSTELLATION
Kepler-294 c,9,0.020572214289491776,0,0.13654156113285745,0.07136959097840263,0.1463649494463168,0.0,Kepler-294,60,0.7202149736604055,0.8464684014869888,0.48,0.3732394366197183,0.6944444444444444,0.027210884353741492,0.6138469039492931,0.6206896551724137,0.27965463766031035,0.09545143562713447,0.39419009707776576,0.3394940563289414,0.08760632448980814,0.14640058116014126,0.13931612847566266,0.14636494122643176,0.21690791619767089,0.6181965668469467,0.0,2,0.19999999999999996,190934.09,+46 03 33.33,0.15391243594526632,0.33950809129079385,0.4598243932018378,0.1676031777457151,0.0,0.0,2.0,0,Lyra
Kepler-228 d,9,0.04066846475223439,0,0.21310154271241077,0.12195647666394482,0.2185844968704863,0.0,Kepler-228,60,0.7171553237907733,0.8947955390334572,0.48,0.39436619718309857,0.4305555555555556,0.006802721088435373,0.7401267674305216,0.5977011494252871,0.32889156474774056,0.12706429608753728,0.3415098128775692,0.19411650991251725,0.17021784752297675,0.21861711405691445,0.20807724972751118,0.218584489346023,0.19451774515649414,0.5961849229298872,0.0,2,0.0,194508.66,+48 13 28.68,0.2867470798104338,0.4936276153423679,0.5767822985007159,0.04581471970614892,0.0,0.0,2.0,0,Cygnus
Kepler-251 c,9,0.02136548733407372,0,0.13999539488832605,0.1833207612053179,0.2691381800674049,0.0,Kepler-251,60,0.6931437237269198,0.7026022304832713,0.48,0.30985915492957744,0.4444444444444445,0.2333333333333333,0.6021452949780595,0.6206896551724137,0.28225078358187655,0.09700757396364344,0.3913398825695269,0.32957552108564425,0.16552950406193095,0.26916868708465563,0.2562100346038051,0.2691381730297368,0.06895114057997274,0.4145568926257144,0.0,2,0.19999999999999996,194615.89,+44 06 20.91,0.14515531930979994,0.32741813779421175,0.23284142895162258,0.558161098523832,0.0,0.0,2.0,0,Cygnus
Kepler-598 c,9,0.024803003860595484,0,0.15461662445314298,0.9756626827496458,0.8363023591718824,0.0,Kepler-598,60,0.6457856648752196,0.5981412639405206,0.43000000000000005,0.3169014084507042,0.513888888888889,0.8231292517006802,0.5602145294978059,0.6091954022988508,0.29246079505324535,0.10324710329879651,0.37901586896123685,0.2917706906131462,0.556926464324971,0.8363091921006476,0.7962140401683219,0.8363023575955931,0.005834381837747952,0.13972784782574257,0.0,2,0.3999999999999999,193229.63,+40 56 05.28,0.11746662187063037,0.2867386061365653,0.13814179455075845,0.8650546477475897,0.0,0.0,2.0,0,Cygnus
Kepler-1819 b,9,0.038288645618488555,0,0.205272852866682,0.18301343916573076,0.29730380356283104,0.0,Kepler-1819,60,0.6896849890916832,0.9122676579925653,0.7,0.4366197183098592,0.7638888888888888,0.013605442176870748,0.7279375914188201,0.5747126436781613,0.3240435296202702,0.12375481919245872,0.344990682230324,0.20342715915476975,0.20975783999376557,0.2973331349143972,0.283026871892026,0.2973037967963774,0.10441257293788642,0.48150671307616066,0.0,2,0.0,194614.41,+46 51 26.87,0.2702048199892208,0.4766684311559848,0.6714680430121549,0.1696756431448302,0.0,0.0,2.0,0,Cygnus
Kepler-1715 b,9,0.04225501084139828,0,0.21885793230485837,0.3993877313459412,0.49975926817525274,0.0,Kepler-1715,60,0.5162161443090514,0.9576208178438663,0.6100000000000001,0.5352112676056338,0.41666666666666674,0.04217687074829931,0.8893222818137494,0.4137931034482758,0.3314871911091433,0.1288538675331842,0.33705501950345584,0.18671501268299914,0.3755370101236744,0.4997801488016846,0.4757872151347079,0.4997592633582981,0.08415458168185289,0.4458145312770162,0.0,2,0.0,193543.14,+41 36 10.46,0.5892731518691392,0.7460716408640142,0.8077550470714043,0.27862277224054266,0.0,0.0,2.0,0,Cygnus
Kepler-1916 b,9,0.019382304722618857,0,0.13124568270780565,0.3502148236875808,0.46966779008184883,0.0,Kepler-1916,60,0.7089740860958869,0.970260223048327,0.71,0.4507042253521127,0.5694444444444445,0.2571428571428571,0.7903461725987323,0.5517241379310338,0.2756177129197527,0.09305615093953348,0.3987680563728843,0.35574926472191176,0.2599907769227561,0.4696899267613625,0.44713674794643776,0.4696677849751351,0.05910513876360481,0.39146742397340206,0.0,2,0.0,193216.94,+48 23 15.64,0.3658967741312422,0.5688837211930236,0.8826907589243197,0.7363032576013554,0.0,0.0,2.0,0,Cygnus
TOI-532 b,9,0.16256808926965996,1,0.31556527745797835,0.0226864058530656,0.04670197400096293,0.0,TOI-532,60,0.6181157877933274,0.10817843866171017,0.17000000000000004,0.11267605633802819,0.9416666666666667,0.4693877551020407,0.1521209166260361,0.8275862068965516,0.5787210686747563,0.35578854522613357,0.7290736367334594,0.2661038430069564,0.08197794300537697,0.04674176576259431,0.044425781148111784,0.046701964821395894,0.1407067135120613,0.5342328068265748,0.0,2,0.3999999999999999,54019.21,+11 33 45.49,0.0094308046251898,0.04499735716257651,0.005963080620385306,0.5285388173622975,0.0,0.0,2.0,0,Orion
HD 93963 A c,9,0.050716589983605696,1,0.16635965922173612,0.03761477518044881,0.09130958112662495,0.0,HD 93963 A,60,0.2701803863140532,0.8739776951672864,0.6400000000000001,0.41549295774647893,0.6111111111111112,0.08163265306122447,0.7337883959044369,0.6206896551724137,0.4224968707901615,0.19939037334891055,0.7410616826842358,0.5037361731352087,0.07381442860572192,0.09134751091516786,0.08689723370800352,0.09130957237659673,0.8340356705744774,0.946631211505448,0.0,2,0.19999999999999996,105106.41,+25 38 27.83,0.27802632057014715,0.4847479348753425,0.5514482849808231,0.40537815157419044,0.0,0.0,2.0,0,Leo Minor
Kepler-1914 b,9,0.023665979163361363,0,0.1499539488832604,0.3453869929261357,0.44583533943187287,0.0,Kepler-1914,60,0.7177539509391797,0.8721189591078069,0.5800000000000001,0.3591549295774647,0.41666666666666674,0.2571428571428571,0.7235494880546075,0.6206896551724137,0.2891399204326708,0.1011967403917469,0.38244473887535985,0.3027660482902609,0.27594898669474593,0.4458584709054273,0.4244455779333277,0.44583533409567,0.0474328742279264,0.36006562257514607,0.0,2,0.19999999999999996,192543.54,+38 39 15.71,0.26447890241071703,0.47068162995171603,0.5364956721988832,0.6720026000089588,0.0,0.0,2.0,0,Lyra
Kepler-227 c,9,0.02501454333915067,0,0.1555376467879346,0.6124897791899694,0.673567645642754,0.0,Kepler-227,60,0.6985978821901773,0.8245353159851301,0.45000000000000007,0.4507042253521127,0.5847222222222223,0.510204081632653,0.6270112140419307,0.5172413793103452,0.2930036584521017,0.10358419002648396,0.3780669380894266,0.2894834848794444,0.4462098893158269,0.6735812713065854,0.6412723136141566,0.6735676424994476,0.013060024593259126,0.2090662039569278,0.0,2,0.19999999999999996,192744.23,+48 08 30.03,0.16436032375686246,0.35351466204899107,0.4102793211640765,0.7411889891016957,0.0,0.0,2.0,0,Cygnus
Kepler-385 c,9,0.03485112909196679,1,0.1555376467879346,0.16802562759880765,0.2811747713047665,0.0,Kepler-385,60,0.7077103176714736,1.0,0.6500000000000001,0.4788732394366196,0.5277777777777778,0.21156462585034014,0.7562164797659678,0.5287356321839081,0.35417064903919365,0.145017337804179,0.5569509175250063,0.4110372024644487,0.19477099721167496,0.2812047759007845,0.2676702214791132,0.28117476438300204,0.13247468102137397,0.5232521658066255,0.0,2,0.0,193721.24,+50 20 11.46,0.31009310797509315,0.5167743706530293,0.9962383191084859,0.6188620999821376,0.0,0.0,2.0,0,Cygnus
Kepler-238 d,9,0.02543762229626104,0,0.15726456366566888,0.14617792117535583,0.2522869523350987,0.0,Kepler-238,60,0.6769142765923484,0.7862453531598512,0.5900000000000001,0.6901408450704225,0.7916666666666667,0.4462585034013605,0.8956606533398341,0.2758620689655178,0.29418088556747635,0.10431704172997122,0.3767453319827078,0.2855671927665198,0.15877014174201873,0.25231816274207525,0.24016577297837377,0.25228694513516553,0.3132599703355501,0.6970895528323399,0.0,2,0.19999999999999996,191135.31,+40 38 16.13,0.6074514830222946,0.7588919253864554,0.3594406904516623,0.7848648122535274,0.0,0.0,2.0,0,Lyra
K2-43 b,9,0.048865619546247824,0,0.24015657379691455,0.03564479369257378,0.06653827636013482,0.44585987261146504,K2-43,60,0.7069121481402652,0.07605947955390335,0.09999999999999998,0.06338028169014087,0.5,0.2571428571428571,0.09507557289127266,0.8390804597701145,0.34292630874034874,0.13688738018688035,0.3263994586121176,0.1648523868719842,0.06483175322730282,0.06020100172034225,0.0693833177176827,0.06659415085791189,0.0654866603665542,0.4061664315212291,0.0,2,0.6000000000000001,111628.09,-35831.59,0.005084770774348334,0.026205736856778863,0.003658159772356925,0.37340544489380145,0.0,0.0,2.0,0,Leo
Kepler-1411 b,9,0.022026548204558676,0,0.14287358968454983,0.9713668656932488,0.938613384689456,0.0,Kepler-1411,60,0.7200154312776035,0.7539033457249071,0.48,0.3309859154929578,0.41666666666666674,0.2700680272108843,0.7059970745977572,0.6206896551724137,0.28431515005473845,0.09825377399677913,0.3888219471849954,0.3215279028556199,0.5892905801652348,0.938615947037743,0.8936256286084406,0.9386133840983474,0.009766877783412986,0.18202480807707835,0.0,2,0.19999999999999996,190526.77,+42 57 50.00,0.2427257747497078,0.44734522938133847,0.29715706218340776,0.593395809956848,0.0,0.0,2.0,0,Lyra
Kepler-172 e,9,0.021233275159976733,0,0.13941975592908126,0.3939692598477647,0.48338950409244097,0.0,Kepler-172,60,0.6374048847975311,0.7026022304832713,0.53,0.44366197183098594,0.7916666666666667,0.42585034013605433,0.6704046806435885,0.49425287356321856,0.28182732280575257,0.09675291781589221,0.391828679959076,0.3312089496388756,0.2931728925931308,0.4834110680117493,0.46020136098428893,0.48338949911785745,0.03137362649221547,0.30577594991975965,0.0,2,0.19999999999999996,185328.42,+41 49 18.62,0.2037828454551689,0.40289227529696126,0.23698689376943882,0.738704491547966,0.0,0.0,2.0,0,Lyra
Kepler-154 d,9,0.03723094822571263,0,0.20158876352751554,0.22901515429512698,0.31608088589311506,0.0,Kepler-154,60,0.6336135795242912,0.7929368029739776,0.51,0.3732394366197183,0.41666666666666674,0.2904761904761904,0.7020965382740126,0.5747126436781613,0.3219274765326364,0.12232377759886714,0.3471459369733563,0.20831506089747118,0.23530373503586025,0.31610943346755815,0.3009047634175066,0.3160808793074711,0.08233549834642254,0.44230749540145753,0.0,2,0.19999999999999996,191907.33,+49 53 47.62,0.23813178025741868,0.442289412226333,0.3611942285926802,0.6276065069074576,0.0,0.0,2.0,0,Cygnus
Kepler-684 b,9,0.029562642128087152,0,0.17395809348376698,0.07299889710302641,0.1295137217140106,0.0,Kepler-684,60,0.7033868993774279,0.6903345724907064,0.42000000000000004,0.2887323943661972,0.31944444444444453,0.28367346938775506,0.787908337396392,0.666666666666667,0.3045180160921522,0.11086097675122027,0.3630759767748581,0.25076557691560103,0.09174424674395949,0.12955005681756088,0.12327186685023138,0.1295137133318605,0.6088313927546055,0.8596434343498973,0.0,2,0.19999999999999996,192328.92,+38 16 24.95,0.36160568540818017,0.5650207559664515,0.21470566385430442,0.5720498414777054,0.0,0.0,2.0,0,Lyra
Kepler-268 c,9,0.03009149082447512,0,0.1751093714022565,0.9411510053330105,0.9167067886374579,0.0,Kepler-268,60,0.5802692491885277,0.9089219330855021,0.6599999999999999,0.5774647887323943,0.47361111111111115,0.10272108843537413,0.841053144807411,0.39080459770114917,0.3065907532565353,0.11219665349437423,0.36565383083566266,0.25073721967350326,0.6033755705467424,0.9167102653923884,0.8727680884953799,0.9167067878354047,0.02016558814082189,0.2540439505366552,0.0,2,0.0,192754.28,+38 03 18.12,0.4673265092411868,0.6544874756002691,0.6533419789079862,0.45963740479122783,0.0,0.0,2.0,0,Lyra
Kepler-1791 b,9,0.02615156803638479,0,0.16020032235781717,0.08376142973780663,0.15864227250842564,0.0,Kepler-1791,60,0.5593172989943065,0.8368029739776954,0.52,0.5140845070422535,0.38888888888888895,0.2401360544217687,0.7718186250609459,0.39080459770114917,0.2960867477045693,0.10550886365204608,0.3743296978610859,0.2789704849002198,0.10287652428852463,0.1586773917525927,0.15100551908847692,0.1586422644067623,0.3988201233979575,0.7530439403350025,0.0,2,0.19999999999999996,185757.68,+42 38 53.75,0.334490466045723,0.5400753710346968,0.4455942070610843,0.585954794739482,0.0,0.0,2.0,0,Lyra
Kepler-1796 b,9,0.02110106298587974,0,0.1388441169698365,0.32985161077090214,0.4277804525758306,0.0,Kepler-1796,60,0.6234369180013837,0.8921933085501861,0.55,0.35211267605633795,0.25000000000000006,0.013605442176870748,0.7435397367137981,0.6206896551724137,0.281400244351454,0.09649640617593293,0.3923121445286645,0.3328502822340124,0.25674860736423666,0.42780433768123405,0.4072552976203656,0.42778044706577223,0.05652963665373318,0.3849616174766055,0.0,2,0.0,200610.33,+44 36 20.25,0.29155211896198696,0.49846430981029444,0.5836429263436997,0.11968077237658459,0.0,0.0,2.0,0,Cygnus
Kepler-1797 b,9,0.02527896768734465,0,0.15657379691457515,0.26082616130633346,0.3695233509870005,0.0,Kepler-1797,60,0.6851620284148354,0.9695167286245354,0.6000000000000001,0.39436619718309857,0.19444444444444448,0.013605442176870748,0.7162359824475866,0.5862068965517242,0.2937843649479721,0.10406991590096215,0.37746837348902323,0.2872557935518674,0.23219008552575632,0.3695496678111704,0.3517879931438745,0.36952334491596867,0.06559948564972795,0.40698839993412106,0.0,2,0.0,192951.42,+45 58 05.81,0.2551955024602686,0.4608404554213822,0.8511652816616979,0.13686003501703026,0.0,0.0,2.0,0,Cygnus
K2-32 b,9,0.03961076735945846,1,0.28557448768132626,0.09815369799852773,0.16682715454983152,0.1910828025477707,K2-32,134,0.47783749268344605,0.6078066914498141,0.36,0.2887323943661972,0.38888888888888895,0.5238095238095237,0.5416869819600195,0.6206896551724137,0.2769492494036513,0.09384291349509487,0.15960042691001392,0.07226309970028011,0.13107587917285243,0.1611207177822669,0.1642649553032084,0.16684868239623188,0.12274042109878083,0.5094702671524277,0.0,2,0.19999999999999996,164942.24,-193234.98,0.10687367320528351,0.27000774050356335,0.14074024459282775,0.69117638722907,0.0,0.0,2.0,0,Ophiuchus
Kepler-24 e,9,0.021497699508170712,0,0.14057103384757078,0.21144896482358852,0.30765527202696197,0.0,Kepler-24,60,0.6598201457989679,0.8405204460966544,0.51,0.591549295774648,0.37361111111111117,0.34013605442176864,0.7552413456850317,0.28735632183908066,0.28267062667982584,0.09726040170666411,0.3908459745608489,0.327950042474678,0.1878422835653855,0.307684171296268,0.29288263260479097,0.3076552653601855,0.11155171862456568,0.49285200931009,0.0,2,0.19999999999999996,192139.18,+38 20 37.42,0.3086271319968517,0.5153463617197908,0.45188901797412806,0.667852692058622,0.0,0.0,2.0,0,Lyra
Kepler-310 c,9,0.03009149082447512,0,0.1751093714022565,0.6357767124394933,0.6519017814155033,0.0,Kepler-310,60,0.6156547650721014,0.8033457249070635,0.44000000000000006,0.3028169014084507,0.37500000000000006,0.11564625850340134,0.5694783032666992,0.6551724137931032,0.3065907532565353,0.11219665349437423,0.36565383083566266,0.25073721967350326,0.46205831909678124,0.6519163114375536,0.6206439772386022,0.6519017780635703,0.010444526895089882,0.1880584719754936,0.0,2,0.19999999999999996,191521.43,+46 59 12.29,0.12312097435404262,0.2953825451157579,0.3699250666743685,0.38478318004626544,0.0,0.0,2.0,0,Cygnus
Kepler-1033 b,9,0.018060182981648947,0,0.12502878194796221,0.08194609884148435,0.15864227250842564,0.0,Kepler-1033,60,0.7360453360293728,0.7104089219330856,0.47,0.3309859154929578,0.5555555555555556,0.3272108843537414,0.6245733788395904,0.6206896551724137,0.27108372304659223,0.09040147995342461,0.40539226312702525,0.377380818943143,0.09077001362763744,0.1586773917525927,0.15100551908847692,0.1586422644067623,0.1985500680274803,0.6002840293709792,0.0,2,0.19999999999999996,185522.82,+44 36 32.49,0.16237620622992968,0.3508878979087393,0.24079499818755715,0.6356931002293359,0.0,0.0,2.0,0,Lyra
Kepler-736 b,9,0.023507324554444972,0,0.14920561823624223,0.03712035387991896,0.0784785748675975,0.0,Kepler-736,60,0.710969509923908,0.587732342007435,0.39,0.25352112676056343,0.513888888888889,0.2768707482993196,0.515358361774744,0.7011494252873556,0.2887564273031891,0.10096125879212381,0.38343193273038695,0.3048953659673623,0.050902430255764144,0.0785170402371745,0.07468067449892511,0.07847856599401602,0.37549393169531603,0.7387586290031896,0.0,2,0.3999999999999999,190133.91,+46 10 51.35,0.09332901019208334,0.24745684615685853,0.12921117176302532,0.5489778381242109,0.0,0.0,2.0,0,Lyra
Kepler-708 b,9,0.023507324554444972,0,0.14920561823624223,0.032211216324881525,0.07799711121810304,0.0,Kepler-708,60,0.6977331985313682,0.7643122676579925,0.5,0.3591549295774647,0.48611111111111116,0.28367346938775506,0.7040468064358849,0.5977011494252871,0.2887564273031891,0.10096125879212381,0.38343193273038695,0.3048953659673623,0.04789713502252643,0.07803559668452935,0.0742222670239128,0.07799710233988542,0.9252085060695487,0.9768420613030135,0.0,2,0.19999999999999996,193515.95,+42 12 45.06,0.24041820809387793,0.4448115149390941,0.3144009491921509,0.6163140400483779,0.0,0.0,2.0,0,Cygnus
Kepler-697 b,9,0.04225501084139828,0,0.2182822933456136,0.03834767987824599,0.08883004333172848,0.0,Kepler-697,60,0.7162241260043636,0.6977695167286244,0.45000000000000007,0.3028169014084507,0.45833333333333337,0.28367346938775506,0.6738176499268649,0.6551724137931032,0.3319449043701123,0.12917071314331738,0.3390664303160861,0.188222270328043,0.07201819778038146,0.08886807661904533,0.08453643521169008,0.08883003455782411,0.6559300801203987,0.8796213427602473,0.0,2,0.19999999999999996,185527.45,+41 20 46.99,0.2072398302612625,0.4069947811510459,0.2250310329938939,0.588948275223239,0.0,0.0,2.0,0,Lyra
Kepler-727 b,9,0.018298164895023533,0,0.12618005986645175,0.05470407484930572,0.10688493018777084,0.0,Kepler-727,60,0.687290480498058,0.6710037174721188,0.42000000000000004,0.2887323943661972,0.45833333333333337,0.31224489795918364,0.5314480741101901,0.666666666666667,0.2718980277663612,0.09087548710795378,0.40403159411409556,0.37312626872093557,0.061904901669544654,0.10692220984323861,0.10172671552465219,0.1068849215877219,0.2486668436786666,0.6466739132436664,0.0,2,0.19999999999999996,193923.26,+45 02 03.90,0.1014053240104962,0.26107097552750086,0.1957114723689266,0.5954875963839331,0.0,0.0,2.0,0,Cygnus
Kepler-325 d,9,0.021629911682267702,0,0.14114667280681556,0.4346894470765531,0.5050553683196919,0.0,Kepler-325,60,0.6687995530250628,0.7866171003717475,0.45000000000000007,0.3873239436619718,0.49583333333333335,0.5442176870748298,0.5616772306192102,0.5287356321839081,0.2830869675574145,0.09751141458869296,0.39034708925354117,0.3263325138059767,0.3176243315390299,0.5050760278807813,0.48082969735984343,0.5050553635537348,0.016897295549284916,0.23505963999445376,0.0,2,0.19999999999999996,191920.5,+49 49 32.19,0.11834305152116212,0.2880909050349512,0.3431173013197131,0.7590016289112812,0.0,0.0,2.0,0,Cygnus
Kepler-177 c,9,0.038817494314876515,1,0.483076214598204,0.5557713076114045,0.6145883485796823,0.0,Kepler-177,60,0.6685334965146599,0.779182156133829,0.45000000000000007,0.6126760563380282,0.31944444444444453,0.10884353741496597,0.803022915650902,0.1724137931034475,0.20289399167484118,0.05501050892176112,0.007917828888116818,0.0,0.4738893215180157,0.614604436107554,0.585117397925147,0.6145883448684482,0.03721847371722817,0.3274927763821831,0.0,2,0.19999999999999996,190411.31,+45 03 11.53,0.3890244976087497,0.5893335549173435,0.33127309488677736,0.37764404292959586,0.0,0.0,2.0,0,Lyra
Kepler-1090 c,9,0.02876936908350521,0,0.17010131245682708,0.4767181108490885,0.522869523350987,0.0,Kepler-1090,60,0.6777789602511575,0.629739776951673,0.4,0.39436619718309857,0.7222222222222222,0.9387755102040816,0.6148220380302292,0.4827586206896557,0.30328892917528466,0.11007267359537665,0.3689041312734072,0.25993641366282333,0.37056136321038974,0.5228894393286521,0.4977907739352994,0.5228695187565673,0.020495543487677133,0.25583419536048513,0.0,2,0.19999999999999996,194239.1,+44 31 32.97,0.15466427710459932,0.3405307612443333,0.15915423491704378,0.883788406332486,0.0,0.0,2.0,0,Cygnus
Kepler-251 d,9,0.02136548733407372,0,0.13999539488832605,0.33751911619964864,0.41357727491574386,0.0,Kepler-251,60,0.6931437237269198,0.7026022304832713,0.48,0.30985915492957744,0.4444444444444445,0.2333333333333333,0.6021452949780595,0.6206896551724137,0.28225078358187655,0.09700757396364344,0.3913398825695269,0.32957552108564425,0.25563563903096664,0.41360175287820194,0.393732277107502,0.41357726926891925,0.03052649623331461,0.3023879895316618,0.0,2,0.19999999999999996,194615.89,+44 06 20.91,0.14515531930979994,0.32741813779421175,0.23284142895162258,0.558161098523832,0.0,0.0,2.0,0,Cygnus
Kepler-781 b,9,0.02295203342323761,0,0.14690306239926318,0.14595740745015973,0.2207510832932114,0.0,Kepler-781,60,0.7374421327089875,0.56728624535316,0.3400000000000001,0.23239436619718307,0.33333333333333337,0.31972789115646255,0.49878108239882984,0.7241379310344831,0.28706520124247925,0.0999260092618095,0.3851141707869367,0.3105985223552473,0.14758656053448535,0.22078361004381764,0.21014008336506662,0.22075107578961076,0.06056185612430663,0.3950547615623202,0.0,2,0.3999999999999999,191036.86,+47 24 53.19,0.08562557323817516,0.23396078235780848,0.11442081831286316,0.553433771802,0.0,0.0,2.0,0,Lyra
Kepler-636 b,9,0.0478079221534719,0,0.236702740041446,0.1784138666041191,0.26071256620125177,0.0,Kepler-636,60,0.5843931250997714,0.5825278810408923,0.38,0.24647887323943668,0.4444444444444445,0.3272108843537414,0.5036567528035105,0.7011494252873556,0.34128009198416287,0.13571652735831727,0.32839599085705795,0.16827538782138632,0.22376016834962256,0.26074342491336544,0.2481879037910894,0.26071255908245117,0.04562432693156519,0.35470275714696264,0.0,2,0.3999999999999999,193422.09,+41 05 42.32,0.08782902834581743,0.23787553278063328,0.1254415851196227,0.5834223229696124,0.0,0.0,2.0,0,Cygnus
Kepler-903 c,9,0.018298164895023533,0,0.12618005986645175,0.7087767191309912,0.7024554646124218,0.0,Kepler-903,60,0.6475815463204386,0.7605947955390335,0.51,0.36619718309859156,0.5416666666666667,0.31224489795918364,0.86396879570941,0.5862068965517242,0.2718980277663612,0.09087548710795378,0.40403159411409556,0.37312626872093557,0.4086320690412169,0.7024678844652946,0.668776762114896,0.7024554617472841,0.038384966182194676,0.331522550931001,0.0,2,0.19999999999999996,191505.04,+40 39 51.04,0.5217647863039006,0.6966669465690946,0.31000089834913425,0.6458762151855123,0.0,0.0,2.0,0,Lyra
Kepler-199 b,9,0.0259929134274684,0,0.15956711950264793,0.26397607917470806,0.35580163697640826,0.0,Kepler-199,60,0.577076571063694,0.7464684014869891,0.49,0.36619718309859156,0.3055555555555556,0.08503401360544216,0.6387128230131643,0.5632183908045985,0.2956511831009354,0.10523589975544641,0.37477689925494284,0.28032595923647646,0.23469744641084742,0.35582852656078345,0.33872338010602326,0.3558016307732463,0.04861789079966701,0.3634983240951858,0.0,2,0.19999999999999996,194214.26,+40 14 10.50,0.17420862258387565,0.36633574536490354,0.28789463941197346,0.34897723671833136,0.0,0.0,2.0,0,Cygnus
Kepler-170 c,9,0.022555396900946642,0,0.14517614552152888,0.18503971754949924,0.2908040442946558,0.0,Kepler-170,60,0.6135263129888788,0.7594795539033456,0.6200000000000001,0.40845070422535207,0.9027777777777778,0.10884353741496597,0.659190638712823,0.5747126436781613,0.2859058700882877,0.09921936130685897,0.38672699330366683,0.31523420162250854,0.1736513567418658,0.29083364695368763,0.27683837097935965,0.29080403746561423,0.07840442608554457,0.43452754090682344,0.0,2,0.19999999999999996,185805.09,+41 37 46.76,0.19280863310445762,0.3896430386805023,0.31977189847407117,0.4547668121285454,0.0,0.0,2.0,0,Lyra
Kepler-553 b,9,0.051245438679993656,0,0.24706424130785168,0.041977588735856386,0.09195955705344247,0.0,Kepler-553,60,0.6594210610333637,0.6059479553903346,0.45000000000000007,0.28169014084507044,0.7638888888888888,0.182312925170068,0.5587518283764017,0.6896551724137927,0.3470878701912107,0.1398693457775641,0.3243766400087885,0.15915158058250545,0.08060896344117144,0.09199745971123882,0.08751608379927016,0.09195954830967305,0.36037913715622055,0.7291436417132402,0.0,2,0.3999999999999999,195412.21,+48 19 57.15,0.1165962246849114,0.28539096361963334,0.14460460362064614,0.48571830397458793,0.0,0.0,2.0,0,Cygnus
Kepler-1147 b,9,0.019302977418160665,0,0.13078517154040983,0.11667533372260265,0.20678863745787196,0.0,Kepler-1147,60,0.6979327409141702,0.8568773234200746,0.6200000000000001,0.48591549295774644,0.625,0.24489795918367344,0.8005850804485617,0.47126436781609193,0.27545178079794425,0.09295833467238304,0.3997368964392139,0.35766866169488604,0.11559448260198572,0.20682174701710818,0.19684626658970927,0.20678862981982313,0.28625016207914383,0.677053591491788,0.0,2,0.19999999999999996,193011.39,+41 38 34.52,0.38446868124418637,0.5853532060160449,0.5058513684806714,0.6408960906129252,0.0,0.0,2.0,0,Cygnus
Kepler-837 b,9,0.01866835898249511,0,0.12790697674418605,0.18384783837390128,0.2508425613866153,0.0,Kepler-837,60,0.6954717181929444,0.6568773234200744,0.38,0.25352112676056343,0.2222222222222223,0.2571428571428571,0.5538761579717211,0.7011494252873556,0.2732048755210147,0.09163874450492335,0.40229833874659,0.3671173883985797,0.15278322988922097,0.25087383208413977,0.2387905505533368,0.25084255417277374,0.062353947322148114,0.39938145197732233,0.0,2,0.19999999999999996,190059.22,+45 57 00.40,0.11373794941522755,0.2809323322567806,0.17996926936487648,0.5257650919694757,0.0,0.0,2.0,0,Lyra
CoRoT-8 b,9,0.1848326193875932,1,0.3483766981349297,0.06668090034680642,0.1271064034665383,0.0,CoRoT-8,158,0.6433246421539935,0.5368029739776952,0.41000000000000003,0.22535211267605632,0.8888888888888888,0.19047619047619047,0.4909800097513408,0.7241379310344831,0.589726180382818,0.3684887460626667,0.6831850764944138,0.22572310271958737,0.18140979928947315,0.1271428390543351,0.12097982947516976,0.12710639506120747,0.15397001408785313,0.5509571656028267,0.0,0,0.3999999999999999,192621.26,+01 25 34.67,0.0822038946118668,0.22779020020686808,0.10136164425877994,0.4742695407139338,0.0,0.0,2.0,0,Aquila
K2-357 b,9,0.035379977788354756,0,0.1946810960165784,0.18145054983675293,0.32450649975926815,0.0,K2-357,60,0.5738838929388603,0.8022304832713756,0.51,0.3873239436619718,0.4444444444444445,0.2571428571428571,0.6538274012676742,0.5517241379310338,0.3184097655820168,0.11996295156856791,0.352524348100534,0.21867580938424167,0.23719826664846086,0.3245346956388484,0.30892689423022224,0.3245064932547567,0.06222547771085896,0.3990743719302008,0.0,2,0.19999999999999996,84745.28,+16 19 44.09,0.1877620319839855,0.3834293996131892,0.3773767488969035,0.6351559480009269,0.0,0.0,2.0,0,Cancer
